gene,export,import,pair,cell_type,mean,std,n
CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,T Cell,-3.0351228e-05,3.628096e-05,9364
CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,T Cell,1.524171e-05,3.3857534e-05,9364
CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,T Cell,0.0013249769,0.0011001077,9364
CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,T Cell,-0.00011749354,2.7118653e-05,9364
CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,T Cell,2.531192e-07,1.8304805e-06,9364
CD4,SLC6A17,SLC6A17,SLC6A17@SLC6A17,T Cell,-0.00011972857,2.8885608e-05,9364
CD4,SLC6A17,SLC6A9,SLC6A17@SLC6A9,T Cell,4.2576838e-07,1.2671924e-07,9364
CD4,SLC6A9,SLC6A17,SLC6A9@SLC6A17,T Cell,-2.9382354e-11,4.132241e-10,9364
CD4,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,T Cell,0.00011142966,0.00013786498,9364
CD4,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,T Cell,2.0115843e-07,4.1055882e-06,9364
CD4,SLC16A1,SLC22A5,SLC16A1@SLC22A5,T Cell,3.0164387e-08,6.4130217e-07,9364
CD4,SLC22A5,SLC16A1,SLC22A5@SLC16A1,T Cell,3.783445e-08,8.94603e-07,9364
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,T Cell,-7.578718e-05,4.9718365e-05,9364
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,T Cell,-6.8904537e-06,4.6436435e-05,9364
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,T Cell,-1.5677682e-05,7.422096e-06,9364
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,T Cell,1.8242118e-06,3.7360263e-05,9364
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,T Cell,6.650571e-08,1.3743614e-06,9364
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,T Cell,3.7962235e-07,7.571568e-06,9364
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,T Cell,-3.6925862e-06,1.8006558e-05,9364
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,T Cell,-2.9355795e-06,4.523353e-06,9364
CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,T Cell,-5.915218e-10,8.199456e-09,9364
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,T Cell,-2.7375276e-05,1.00115785e-05,9364
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,T Cell,-3.4596783e-06,5.2405394e-06,9364
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,T Cell,-3.3899386e-07,1.17677246e-07,9364
CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,T Cell,1.1763619e-06,2.4480718e-05,9364
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,T Cell,2.5673752e-10,5.4229776e-09,9364
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,T Cell,0.0,0.0,9364
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,T Cell,4.2233165e-07,8.918059e-06,9364
CD4,SLC29A1,SLC22A5,SLC29A1@SLC22A5,T Cell,-4.6164146e-06,6.293978e-06,9364
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,T Cell,1.8528008e-06,3.8168015e-05,9364
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,T Cell,1.6400768e-06,0.0001278981,9364
CD4,SLC22A5,SLC5A3,SLC22A5@SLC5A3,T Cell,-1.7839536e-08,3.5925062e-08,9364
CD4,SLC5A3,SLC22A5,SLC5A3@SLC22A5,T Cell,3.528721e-08,8.206514e-07,9364
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,T Cell,1.0236067e-06,2.0426116e-05,9364
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,T Cell,-8.865675e-11,1.6858966e-09,9364
CD4,ABCC1,SLCO2B1,ABCC1@SLCO2B1,T Cell,0.00045741882,0.0003962578,9364
CD4,SLCO2B1,ABCC1,SLCO2B1@ABCC1,T Cell,-1.6489956e-05,5.0661434e-05,9364
CD4,ABCC2,SLCO2B1,ABCC2@SLCO2B1,T Cell,0.00013623641,0.00017208302,9364
CD4,SLCO2B1,ABCC2,SLCO2B1@ABCC2,T Cell,0.0,0.0,9364
CD4,ABCC3,SLCO2B1,ABCC3@SLCO2B1,T Cell,2.4596199e-07,2.7574372e-06,9364
CD4,SLCO2B1,ABCC3,SLCO2B1@ABCC3,T Cell,3.8023554e-10,7.754726e-09,9364
CD4,ABCC4,SLC16A1,ABCC4@SLC16A1,T Cell,4.1905864e-08,8.764588e-07,9364
CD4,SLC16A1,ABCC4,SLC16A1@ABCC4,T Cell,3.8508943e-10,2.0939356e-07,9364
CD4,ABCC4,SLCO2B1,ABCC4@SLCO2B1,T Cell,8.488527e-05,0.00012821032,9364
CD4,SLCO2B1,ABCC4,SLCO2B1@ABCC4,T Cell,2.5803115e-07,5.4276597e-06,9364
CD4,ABCC1,SLC16A1,ABCC1@SLC16A1,T Cell,3.7487666e-07,7.76313e-06,9364
CD4,SLC16A1,ABCC1,SLC16A1@ABCC1,T Cell,7.9767995e-07,2.8145987e-05,9364
CD4,ABCC2,SLC16A1,ABCC2@SLC16A1,T Cell,1.9619883e-07,1.9067371e-06,9364
CD4,SLC16A1,ABCC2,SLC16A1@ABCC2,T Cell,-2.4975746e-10,5.213037e-09,9364
CD4,SLC23A2,SLC23A2,SLC23A2@SLC23A2,T Cell,1.5538355e-07,3.341596e-06,9364
CD4,SCARB1,SCARB1,SCARB1@SCARB1,T Cell,-6.501854e-07,1.6176191e-05,9364
CD4,ABCA1,ABCA1,ABCA1@ABCA1,other,1.7637554e-05,0.00015912918,103187
CD4,ATP7A,ATP7A,ATP7A@ATP7A,other,-2.4280258e-10,1.2211608e-09,103187
CD4,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,other,0.0028238415,0.0055288076,103187
CD4,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,other,-1.2625976e-06,1.6289647e-06,103187
CD4,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,0.00399619,0.0078033567,103187
CD4,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,-7.0816022e-06,9.4320885e-06,103187
CD4,SLC16A1,SLC16A1,SLC16A1@SLC16A1,other,2.7141557e-05,6.71665e-05,103187
CD4,SLC16A1,SLC16A4,SLC16A1@SLC16A4,other,-3.4213547e-06,5.024806e-06,103187
CD4,SLC16A4,SLC16A1,SLC16A4@SLC16A1,other,5.494785e-05,0.00013159441,103187
CD4,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,1.2008124e-09,3.5812273e-09,103187
CD4,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,0.00057672267,0.0012205858,103187
CD4,CD38,CD38,CD38@CD38,other,0.00019735085,0.0004469234,103187
CD4,TAP1,TAP1,TAP1@TAP1,other,0.00205514,0.004081422,103187
CD4,ATP7B,TAP1,ATP7B@TAP1,other,1.5715903e-05,3.6034013e-05,103187
CD4,ATP7A,TAP1,ATP7A@TAP1,other,0.00026493063,0.00054658885,103187
CD4,TAP1,ATP7A,TAP1@ATP7A,other,1.3509379e-05,2.9605595e-05,103187
CD4,ABCC2,ABCC2,ABCC2@ABCC2,other,-2.4283592e-10,1.3971343e-09,103187
CD4,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,3.2318124e-07,6.8913863e-07,103187
CD4,CLCN3,CLCN5,CLCN3@CLCN5,other,6.049871e-07,8.512718e-06,103187
CD4,CLCN5,CLCN3,CLCN5@CLCN3,other,-1.6247223e-07,3.2274937e-07,103187
CD4,CLCN3,CLCN3,CLCN3@CLCN3,other,-5.3590145e-07,4.0457144e-05,103187
CD4,CD36,CD36,CD36@CD36,other,-8.124231e-05,0.00025828756,103187
CD4,SLC1A3,SLC1A3,SLC1A3@SLC1A3,other,2.388775e-05,5.5130833e-05,103187
CD4,SLC2A1,SLC2A3,SLC2A1@SLC2A3,other,-0.00052559806,0.001092784,103187
CD4,SLC2A3,SLC2A1,SLC2A3@SLC2A1,other,-0.0003916394,0.0008619713,103187
CD4,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,-0.0017797303,0.0036155647,103187
CD4,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,-0.000162004,0.000343255,103187
CD4,SLC2A9,SLC2A1,SLC2A9@SLC2A1,other,-3.8308617e-06,1.0135328e-05,103187
CD4,ABCB1,SLCO2B1,ABCB1@SLCO2B1,other,0.00018989413,0.00040951325,103187
CD4,SLCO2B1,ABCB1,SLCO2B1@ABCB1,other,-7.700818e-06,2.2949553e-05,103187
CD4,CHRNA5,SLC29A1,CHRNA5@SLC29A1,other,1.7559014e-05,3.8271268e-05,103187
CD4,SLC29A1,CHRNA5,SLC29A1@CHRNA5,other,-2.1458884e-06,6.1685964e-06,103187
CD4,MSR1,MSR1,MSR1@MSR1,other,0.00019593776,0.0006002387,103187
CD4,CD36,CPT1A,CD36@CPT1A,other,-8.551799e-05,0.00018613688,103187
CD4,CPT1A,CD36,CPT1A@CD36,other,-6.3333955e-06,2.0918118e-05,103187
CD4,CPT1A,CPT1A,CPT1A@CPT1A,other,6.862398e-08,1.5808448e-07,103187
CD4,CD36,MSR1,CD36@MSR1,other,2.8878178e-08,0.00020487762,103187
CD4,MSR1,CD36,MSR1@CD36,other,-4.4617835e-05,0.00021463903,103187
CD4,CPT1A,MSR1,CPT1A@MSR1,other,0.0007453304,0.0014190212,103187
CD4,MSR1,CPT1A,MSR1@CPT1A,other,-9.851895e-05,0.00021134519,103187
CD4,ABCC3,FOLR2,ABCC3@FOLR2,other,2.0653724e-06,4.3317395e-06,103187
CD4,FOLR2,FOLR2,FOLR2@FOLR2,other,0.00015352956,0.000331418,103187
CD4,ABCC1,ABCC1,ABCC1@ABCC1,other,6.009137e-05,0.00012848484,103187
CD4,ABCC4,ABCC1,ABCC4@ABCC1,other,1.4306133e-05,3.241709e-05,103187
CD4,LRP1,LRP1,LRP1@LRP1,other,0.00024383138,0.0005126082,103187
CD4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,0.00011924164,0.0002755199,103187
CD4,CUBN,SLC11A2,CUBN@SLC11A2,other,-9.913657e-09,2.409028e-08,103187
CD4,CUBN,SLC3A2,CUBN@SLC3A2,other,4.128381e-09,8.750651e-09,103187
CD4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,0.00010096494,0.00020932777,103187
CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,9.686728e-05,0.00024367003,103187
CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,0.00011473737,0.00025072682,103187
CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,0.004503603,0.008863517,103187
CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,other,-1.46759985e-05,3.752546e-05,103187
CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,other,7.0210544e-06,1.4605959e-05,103187
CD4,SLC6A17,SLC6A17,SLC6A17@SLC6A17,other,-8.921743e-06,4.3418826e-05,103187
CD4,SLC6A17,SLC6A9,SLC6A17@SLC6A9,other,5.495777e-08,1.465694e-07,103187
CD4,SLC6A9,SLC6A17,SLC6A9@SLC6A17,other,-1.7927037e-09,2.4958096e-09,103187
CD4,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,other,0.00051699165,0.0010438735,103187
CD4,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,other,1.4005853e-05,3.0436102e-05,103187
CD4,SLC16A1,SLC22A5,SLC16A1@SLC22A5,other,1.7927601e-06,4.2678057e-06,103187
CD4,SLC22A5,SLC16A1,SLC22A5@SLC16A1,other,2.7425576e-06,6.8905906e-06,103187
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,0.00011573841,0.00027188336,103187
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,0.00016486265,0.00036170435,103187
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,other,1.7127057e-05,4.3866057e-05,103187
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,0.00012510103,0.00026673594,103187
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,other,4.9788073e-06,1.0668799e-05,103187
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,other,2.7415015e-05,5.720775e-05,103187
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,7.136413e-05,0.00016131096,103187
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,1.3973862e-05,3.237528e-05,103187
CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,other,-3.828931e-08,5.294412e-08,103187
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,other,2.1607782e-05,5.5828263e-05,103187
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,1.779223e-05,3.893229e-05,103187
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,other,-3.3102488e-08,1.2378996e-07,103187
CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,7.839269e-05,0.00018001045,103187
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,other,1.5807613e-08,3.7950958e-08,103187
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,other,-4.1907106e-11,2.048904e-10,103187
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,3.1401494e-05,6.853077e-05,103187
CD4,SLC29A1,SLC22A5,SLC29A1@SLC22A5,other,2.5965752e-05,6.3606516e-05,103187
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,0.00013737696,0.00029442742,103187
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,0.00048559727,0.001004799,103187
CD4,SLC22A5,SLC5A3,SLC22A5@SLC5A3,other,1.3876615e-07,3.2260786e-07,103187
CD4,SLC5A3,SLC22A5,SLC5A3@SLC22A5,other,3.16271e-06,7.325375e-06,103187
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,7.560056e-05,0.00015763013,103187
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,other,-8.1581355e-09,1.5276068e-08,103187
CD4,ABCC1,SLCO2B1,ABCC1@SLCO2B1,other,0.0015251379,0.0030595553,103187
CD4,SLCO2B1,ABCC1,SLCO2B1@ABCC1,other,0.00017831556,0.00037740616,103187
CD4,ABCC2,SLCO2B1,ABCC2@SLCO2B1,other,0.0006087159,0.001280078,103187
CD4,SLCO2B1,ABCC2,SLCO2B1@ABCC2,other,4.3126913e-10,2.107439e-09,103187
CD4,ABCC3,SLCO2B1,ABCC3@SLCO2B1,other,1.1889205e-05,2.8583416e-05,103187
CD4,SLCO2B1,ABCC3,SLCO2B1@ABCC3,other,2.521625e-08,5.785405e-08,103187
CD4,ABCC4,SLC16A1,ABCC4@SLC16A1,other,2.8297727e-06,6.1641035e-06,103187
CD4,SLC16A1,ABCC4,SLC16A1@ABCC4,other,7.0787246e-07,1.6279275e-06,103187
CD4,ABCC4,SLCO2B1,ABCC4@SLCO2B1,other,0.0005064113,0.0010173002,103187
CD4,SLCO2B1,ABCC4,SLCO2B1@ABCC4,other,1.5636413e-05,3.775388e-05,103187
CD4,ABCC1,SLC16A1,ABCC1@SLC16A1,other,3.159712e-05,6.960641e-05,103187
CD4,SLC16A1,ABCC1,SLC16A1@ABCC1,other,9.658647e-05,0.00020400569,103187
CD4,ABCC2,SLC16A1,ABCC2@SLC16A1,other,6.5641266e-06,1.6443279e-05,103187
CD4,SLC16A1,ABCC2,SLC16A1@ABCC2,other,-2.5908713e-08,4.6683784e-08,103187
CD4,SLC23A2,SLC23A2,SLC23A2@SLC23A2,other,9.521532e-06,2.4295183e-05,103187
CD4,SCARB1,SCARB1,SCARB1@SCARB1,other,4.231277e-05,0.000104832216,103187
ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,T Cell,-1.2309373e-10,2.6692775e-09,9364
ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,T Cell,0.0,0.0,9364
ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,T Cell,-1.2156716e-09,2.4534863e-08,9364
ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,T Cell,0.0,0.0,9364
ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,T Cell,0.0,0.0,9364
ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,T Cell,0.0,0.0,9364
ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,T Cell,-1.0961196e-10,2.2471005e-09,9364
ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,T Cell,6.772276e-11,1.3993573e-09,9364
ENTPD1,CD38,CD38,CD38@CD38,T Cell,9.622637e-12,1.990643e-10,9364
ENTPD1,TAP1,ATP7B,TAP1@ATP7B,T Cell,0.0,0.0,9364
ENTPD1,ATP7A,TAP1,ATP7A@TAP1,T Cell,-6.2835687e-12,1.2875039e-10,9364
ENTPD1,TAP1,TAP1,TAP1@TAP1,T Cell,-5.348406e-10,1.0870489e-08,9364
ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,T Cell,0.0,0.0,9364
ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,T Cell,0.0,0.0,9364
ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,T Cell,0.0,0.0,9364
ENTPD1,CD36,CD36,CD36@CD36,T Cell,7.277955e-10,1.466621e-08,9364
ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,T Cell,-7.2660405e-11,1.6181358e-09,9364
ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,T Cell,5.0698185e-10,1.0222689e-08,9364
ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,T Cell,-8.148639e-11,1.7384901e-09,9364
ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,T Cell,2.0184067e-10,4.5098667e-09,9364
ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,T Cell,1.3204204e-11,2.7395375e-10,9364
ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,T Cell,0.0,0.0,9364
ENTPD1,CD36,MSR1,CD36@MSR1,T Cell,8.0974405e-10,1.6229876e-08,9364
ENTPD1,MSR1,CD36,MSR1@CD36,T Cell,8.1520485e-10,1.7277435e-08,9364
ENTPD1,CD36,CPT1A,CD36@CPT1A,T Cell,1.1617639e-10,2.5522022e-09,9364
ENTPD1,CPT1A,CD36,CPT1A@CD36,T Cell,-1.7992377e-11,3.7092618e-10,9364
ENTPD1,MSR1,MSR1,MSR1@MSR1,T Cell,4.876067e-10,1.0349836e-08,9364
ENTPD1,CPT1A,MSR1,CPT1A@MSR1,T Cell,-3.5568256e-12,7.367888e-11,9364
ENTPD1,MSR1,CPT1A,MSR1@CPT1A,T Cell,-5.5686178e-11,1.2749136e-09,9364
ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,T Cell,0.0,0.0,9364
ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,T Cell,0.0,0.0,9364
ENTPD1,LRP1,LRP1,LRP1@LRP1,T Cell,0.0,0.0,9364
ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,T Cell,2.4735535e-11,4.9814525e-10,9364
ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,T Cell,3.9956424e-11,8.236145e-10,9364
ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,T Cell,-6.945988e-10,1.518245e-08,9364
ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,T Cell,4.3948066e-12,9.1027755e-11,9364
ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,T Cell,1.4361798e-10,2.902613e-09,9364
ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,T Cell,0.0,0.0,9364
ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,T Cell,0.0,0.0,9364
ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,T Cell,0.0,0.0,9364
ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,T Cell,8.266851e-13,1.704019e-11,9364
ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,T Cell,0.0,0.0,9364
ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,T Cell,0.0,0.0,9364
ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,T Cell,0.0,0.0,9364
ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,T Cell,0.0,0.0,9364
ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,T Cell,0.0,0.0,9364
ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,T Cell,0.0,0.0,9364
ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,T Cell,0.0,0.0,9364
ENTPD1,SLC1A5,SLC29A1,SLC1A5@SLC29A1,T Cell,1.3212134e-12,2.7217183e-11,9364
ENTPD1,SLC29A1,SLC1A5,SLC29A1@SLC1A5,T Cell,8.0792206e-11,1.6201219e-09,9364
ENTPD1,SLC12A2,SLC29A1,SLC12A2@SLC29A1,T Cell,1.293956e-13,2.783554e-12,9364
ENTPD1,SLC29A1,SLC12A2,SLC29A1@SLC12A2,T Cell,0.0,0.0,9364
ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,T Cell,2.697246e-11,5.412262e-10,9364
ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,T Cell,1.670294e-11,3.3782788e-10,9364
ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,T Cell,1.6675215e-11,3.5855177e-10,9364
ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,T Cell,-3.1283184e-11,6.358965e-10,9364
ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,T Cell,-1.08231195e-10,2.4214923e-09,9364
ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,T Cell,-2.7352978e-10,5.5716263e-09,9364
ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,T Cell,0.0,0.0,9364
ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,T Cell,9.2949485e-12,1.8910654e-10,9364
ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,T Cell,9.064006e-11,1.8427113e-09,9364
ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,T Cell,0.0,0.0,9364
ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,T Cell,0.0,0.0,9364
ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,other,-8.247347e-08,4.3738993e-07,103187
ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,-7.683726e-09,3.2006177e-08,103187
ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,other,-8.622212e-08,1.8368047e-07,103187
ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,other,-4.13552e-09,2.0359625e-08,103187
ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,other,1.993804e-09,8.2668326e-09,103187
ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,other,3.896147e-09,1.7204604e-08,103187
ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,1.0378302e-08,7.691478e-08,103187
ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,2.0665622e-07,8.696994e-07,103187
ENTPD1,CD38,CD38,CD38@CD38,other,7.240531e-10,1.6493651e-09,103187
ENTPD1,TAP1,ATP7B,TAP1@ATP7B,other,6.666993e-09,2.8111769e-08,103187
ENTPD1,ATP7A,TAP1,ATP7A@TAP1,other,1.133211e-08,5.2646936e-08,103187
ENTPD1,TAP1,TAP1,TAP1@TAP1,other,2.2484815e-07,1.088409e-06,103187
ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,-6.0519895e-08,2.8493292e-07,103187
ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,other,1.1569916e-08,4.8748884e-08,103187
ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,other,5.7641497e-10,2.3975624e-09,103187
ENTPD1,CD36,CD36,CD36@CD36,other,3.48824e-08,1.5863856e-07,103187
ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,-4.860311e-09,1.2519355e-08,103187
ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,-4.313393e-08,7.584524e-07,103187
ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,other,-1.4510785e-07,8.611018e-07,103187
ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,other,3.3655223e-08,1.0064455e-07,103187
ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,other,7.91034e-10,1.7373872e-09,103187
ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,other,1.6528087e-08,7.095719e-08,103187
ENTPD1,CD36,MSR1,CD36@MSR1,other,6.227042e-08,1.3072466e-07,103187
ENTPD1,MSR1,CD36,MSR1@CD36,other,6.017752e-08,1.425891e-07,103187
ENTPD1,CD36,CPT1A,CD36@CPT1A,other,1.27496325e-08,3.1665248e-08,103187
ENTPD1,CPT1A,CD36,CPT1A@CD36,other,-1.5518655e-08,5.8911205e-08,103187
ENTPD1,MSR1,MSR1,MSR1@MSR1,other,4.9380336e-08,1.0347069e-07,103187
ENTPD1,CPT1A,MSR1,CPT1A@MSR1,other,-2.4652108e-10,5.589154e-10,103187
ENTPD1,MSR1,CPT1A,MSR1@CPT1A,other,4.5530918e-08,2.1101806e-07,103187
ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,other,-1.4301549e-08,7.01918e-08,103187
ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,other,1.5689343e-09,7.5628455e-09,103187
ENTPD1,LRP1,LRP1,LRP1@LRP1,other,-1.905559e-07,8.0271167e-07,103187
ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,4.8501477e-08,1.9369084e-07,103187
ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,1.6559236e-08,4.701634e-08,103187
ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,-1.3560285e-07,2.8415042e-07,103187
ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,4.7993893e-08,1.9794385e-07,103187
ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,5.9066725e-08,1.8103259e-07,103187
ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,other,-6.166693e-09,2.5745722e-08,103187
ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,other,-1.7885247e-10,8.7589924e-10,103187
ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,other,-2.8420846e-09,1.21586625e-08,103187
ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,other,5.2047575e-11,1.1869289e-10,103187
ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,3.749898e-09,1.5979426e-08,103187
ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,other,3.640963e-09,1.551931e-08,103187
ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,3.977275e-09,1.7376076e-08,103187
